CEPCI,COP,Tlow,Tsupp,WACC,alpha,beta,cHEX,cHP,cMEA,cbio,celc,cheat,dTmin,dTreb,fixed,i,ownercost,rescalation,t,time,yexpenses,duration_increase,heat_pump,rate,scenario,policy,model,Name
1.1483564189035373,2.9461124148129856,37.11655993912538,92.75363308222306,0.0739923287521687,6.245037766176915,0.652083898674404,0.5789773505704574,0.9412327928715394,2.134077908077,56.785444952731126,40.51180431616123,44.10156266011249,11.834474559789617,7.732647015529074,0.047694423196591396,0.053930830402639254,0.3804686884719449,0.05841490125401781,30,4391.24224930572,2,2000,True,0.9003954648712008,63,0,CCSproblem,Vartaverket KVV 8 
1.0530983894383632,3.6564629790565495,44.10581305305849,95.0344965187322,0.04970778776033235,6.801991610819957,0.6965434908436345,0.56757768399345,0.8867668766658112,2.4997706933275445,55.568704317924016,95.1534119590952,105.26201269445781,8.350330779418195,8.400990822255743,0.07140774092697501,0.10348910101882353,0.25075579077981824,0.048802937440180084,24,5965.286500916381,3,2000,True,0.9003954648712008,64,0,CCSproblem,Vartaverket KVV 8 
1.094620987813857,3.0546967388664967,43.847923546880914,82.59317192093674,0.04438799542932416,6.110543380572114,0.6709300987606966,0.5653576868285553,0.8834242979700959,2.273535071474769,38.297560771830334,50.367513559621145,87.80829614692948,10.153795998760572,7.80464461047772,0.05573730962428175,0.05213277366378644,0.39183097262971134,0.04956091672078738,26,4901.020280231648,2,2000,True,0.9003954648712008,65,0,CCSproblem,Vartaverket KVV 8 
1.0747882584460908,2.4751567838679427,37.92939892719651,94.3786415559284,0.06909187525278923,6.923202083129472,0.654552034953815,0.5541207497208295,0.9457583543761123,1.5315770136253926,45.87944075948732,60.12442859404408,77.50271376467195,7.942384516123992,7.648096699082153,0.06563415303175132,0.08301367887990696,0.18913207928023096,0.027260900549969908,23,4373.922862066088,3,2000,True,0.9003954648712008,66,0,CCSproblem,Vartaverket KVV 8 
1.1050100212804574,3.525134089195409,42.679285617345634,97.57319604301571,0.05609030345265227,6.427033744591772,0.675973451643686,0.5539525704426662,0.869108184151869,2.379075187117833,30.097376031468595,69.34474287263647,101.93286537652287,11.632394805420724,12.300494054176582,0.07258146925680319,0.10809364944370176,0.1691868549868878,0.05887531017173803,27,5255.829609578626,5,2000,True,0.9003954648712008,67,0,CCSproblem,Vartaverket KVV 8 
1.0931874617722612,2.5520967757165787,30.388146068184525,84.47036169692255,0.052748097309967296,6.934233844842332,0.6488748218929883,0.5661681077992132,0.9193646813635126,1.5562805293049753,45.70737692401555,36.374026073779014,80.15638096589316,7.492966800483913,13.41787382528995,0.07342794538675612,0.06056097491718291,0.19146348983777195,0.0583427879684327,25,4615.300384123833,5,2000,True,0.9003954648712008,68,0,CCSproblem,Vartaverket KVV 8 
1.091017327881578,2.7635950354054954,38.449951033683384,82.41263567044007,0.046328426395401745,6.531833143415978,0.6951823996588824,0.5181302030282283,0.8213974896679529,2.3433870650958966,44.398414014157225,74.06592035490671,113.26770314389078,5.39096728437196,11.000169810838829,0.06616126042809384,0.050759396249548935,0.2136373731862652,0.04230329429226028,23,5620.008762668844,5,2000,True,0.9003954648712008,69,0,CCSproblem,Vartaverket KVV 8 
1.03087668155913,2.483109096450382,44.30583886388674,98.49058576850827,0.0364063865850856,6.882190326338067,0.6038509025940854,0.5481936769543193,0.8678113731261095,1.864566239627268,52.95840478220933,65.95142288318685,63.46439785767097,10.638719098994452,12.37465586492512,0.07432538068454922,0.06878526219432453,0.2241901315869101,0.022868318688946107,27,5540.543115522402,6,2000,True,0.9003954648712008,70,0,CCSproblem,Vartaverket KVV 8 
1.1227154577577805,3.4657355199361124,38.92010797930191,93.56520159073918,0.07452209036148784,6.395114894162234,0.677720226981313,0.5796256445876382,0.9243354625609334,2.3169537492665593,58.3388512593628,47.84458210985678,87.03833753690128,5.466999141515774,10.507386185859591,0.04637074062156121,0.08881187466760886,0.1764702186052477,0.03265160151861923,29,5570.534958967039,4,2000,True,0.9003954648712008,71,0,CCSproblem,Vartaverket KVV 8 
1.1955539282688261,3.687027510944116,38.67838849999618,95.65935426589864,0.04149971147202022,6.149545649032076,0.6270074833559722,0.5365144673817366,0.8994565222300279,2.0556849829893036,33.98078103586291,80.92755129506466,86.19416114475845,7.405219266125217,12.337170209339511,0.06229409906482834,0.10898597805914853,0.17187221716368578,0.049322707613334175,23,5123.181668794437,4,2000,True,0.9003954648712008,72,0,CCSproblem,Vartaverket KVV 8 
1.0973956700503114,2.832784511806004,31.338115353719616,88.57422415285316,0.057628849828105726,6.906833620066913,0.6704525673961255,0.5242073525895224,0.7873145829089117,2.3242129199052135,57.646444998860005,64.44828083448276,137.79222490656974,10.04221850019682,8.485944230428338,0.05773242133168756,0.051910403838368334,0.3641354805027729,0.025482470067142653,20,4610.065808737019,3,2000,True,0.9003954648712008,73,0,CCSproblem,Vartaverket KVV 8 
1.1668501055875138,2.8803132455915046,39.49352509462526,82.28928694688406,0.04725566894341281,6.859348710274328,0.6206882176698126,0.5552367602856119,0.7926401202617644,2.4190613767550153,59.4039538105897,91.54636036825823,107.35445160019634,6.016805113889162,11.336023491067273,0.06914904667428673,0.08399800462417645,0.1238775769674891,0.02062871142885967,27,4060.3020783160496,3,2000,True,0.9003954648712008,74,0,CCSproblem,Vartaverket KVV 8 
1.0056918256091794,3.3622275376924167,32.72082836155539,94.96192943333793,0.048697743040436337,6.876586563710164,0.692511559684422,0.5997414621777799,0.8260050423406351,2.231000871358492,53.06074382907121,26.390300997279027,73.70906108301776,9.710810398405972,7.139418733573845,0.049437163866324976,0.0851580009115971,0.2573438439450372,0.044936648667094,29,5027.929865303996,2,2000,True,0.9003954648712008,75,0,CCSproblem,Vartaverket KVV 8 
1.1173631723014528,2.9775672785491745,43.10577093901122,85.11030632677154,0.05416466699976015,6.66450315613125,0.6914282422961683,0.5686389344079317,0.933133923904485,1.6477269208848826,40.916733826255225,67.11856686981059,102.79260928986102,11.527080540759142,9.640707852558116,0.06515243065999504,0.09464736395800134,0.33714378377507703,0.030080183757042543,20,5680.098803463336,5,2000,True,0.9003954648712008,76,0,CCSproblem,Vartaverket KVV 8 
1.0231646166694677,3.2531871078493686,34.744529238530305,83.90786543064712,0.07793331621668806,6.393187894033843,0.6968275818520573,0.5371517811883991,0.862769587029297,1.8926710902643145,31.99709648521681,70.31150361400483,81.15885811038842,9.204313452943707,12.752610915553117,0.07090366460604179,0.05583402979408074,0.20158906173123697,0.0365901911393935,23,4887.784288647718,2,2000,True,0.9003954648712008,77,0,CCSproblem,Vartaverket KVV 8 
1.0989246076903239,3.6298509361625415,41.00827383348818,92.85804792301268,0.08969140335397295,6.075563278196707,0.65007421184901,0.5405442019470127,0.9236372029121293,1.8307146670837688,53.42129167799703,20.85328230533945,136.01161312673042,5.447441336060757,7.589269524784365,0.06729873588956513,0.08448043047213631,0.3698368690539253,0.039683280147975036,30,5644.952761706995,6,2000,True,0.9003954648712008,78,0,CCSproblem,Vartaverket KVV 8 
1.0357067747887867,2.6856784483201754,41.2313605227286,99.16979940649145,0.06681036714263998,6.452616999206559,0.6716407109238345,0.598775407347389,0.9293129815702209,2.425202732244406,48.674541308798666,88.55007040729657,112.0263902440012,9.2805095726891,9.54676485293969,0.05364692117731093,0.08537545876704522,0.15905652463185502,0.02879953811265685,26,5280.69214435194,5,2000,True,0.9003954648712008,79,0,CCSproblem,Vartaverket KVV 8 
